"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"8852",173.444032242237,-0.607165258921765,0.242748207219106,-2.5012141835253,0.0123768300516751,0.0465112870169117
"3537",1.69986643640488,2.09475716926511,0.837563260645913,2.5010136758502,0.0123838396173228,0.0465169863824787
"17998",161.018607654077,0.432848116905781,0.173067031965521,2.50104316223563,0.0123828085796783,0.0465169863824787
"19311",1.9661189037615,0.879613156554382,0.351715163576722,2.5009247471996,0.0123869496073519,0.0465183515520442
"2585",12.6526665768381,1.29665866578867,0.518573108353079,2.50043560860047,0.012404068007324,0.046572312090456
"17284",84.2159749513015,0.395382328285545,0.158138629504453,2.50022609608117,0.0124114067311876,0.0465895380775984
"6871",509.459530025196,0.410016678496521,0.163997295096424,2.5001429337932,0.012414320773768,0.0465901508852889
"20038",9.85562487540894,0.823212818784243,0.329289624746581,2.49996585655494,0.0124205276557682,0.0466031184992793
"4408",542.409932581038,-0.276915931094576,0.110773189005357,-2.49984615935527,0.0124247248188651,0.0466075030183308
"19082",86.8652491450268,-0.402177463251748,0.160885426884329,-2.49977559211066,0.0124271998364989,0.0466075030183308
"574",242.06903075533,0.640989382910362,0.256438507351916,2.49958319259252,0.012433950117656,0.0466224957145759
"6586",201.882091998156,-0.466187864357924,0.186519328670603,-2.49940779693251,0.0124401066526982,0.0466352559488159
"7200",3.27742033593118,-1.40048364212023,0.560525939081223,-2.49851709702464,0.0124714126514323,0.0467422695457641
"17089",29.134341438255,1.10949153288992,0.44408583566193,2.49837180966643,0.0124765257718689,0.0467510878314478
"3275",25.1019041730096,-0.765535141670127,0.306526264729713,-2.49745365978722,0.0125088813184186,0.046861960382671
"18454",890.085484817137,0.755970296942424,0.302748324120607,2.49702553808775,0.0125239936848831,0.0469082001417217
"3254",513.769928862603,0.445385027895309,0.178408113675016,2.49643930828511,0.0125447133694399,0.0469442797919141
"6819",60.7110380566248,0.932865347284492,0.373660816619671,2.49655651808417,0.0125405682847574,0.0469442797919141
"11905",68.9406718220381,-0.548197159280144,0.219581246793317,-2.49655727565906,0.0125405414973239,0.0469442797919141
"12912",949.450588306031,-0.3903117513271,0.15634611647441,-2.49645952281127,0.0125439984030411,0.0469442797919141
"12047",597.137253046551,-0.451749643539907,0.181000463981326,-2.49584798625993,0.0125656437751523,0.0470018349425252
"20035",6.92553745660606,-1.23349953400684,0.49421816278008,-2.49586038495256,0.0125652045944714,0.0470018349425252
"462",51.2425536211019,-0.393917145232101,0.15784847514159,-2.49553975658464,0.0125765661117568,0.0470150985565164
"2420",139.556356903797,0.354612782665586,0.142100158784716,2.49551292340799,0.0125775173619635,0.0470150985565164
"9828",4652.8286554643,-0.43919045212756,0.175987021202308,-2.49558432847547,0.0125749861555908,0.0470150985565164
"3807",678.956051199443,-0.301668897256524,0.120896243131358,-2.49527106420298,0.0125860942729012,0.0470360380550111
"18084",1.66284796109001,1.18420146697177,0.474592113894098,2.4951983657192,0.0125886733484894,0.0470360380550111
"20861",78.2610629994423,0.548371731614619,0.219815049533833,2.49469603094767,0.0126065071338821,0.047092283045117
"10896",556.945622069539,-0.369068973084233,0.147952461411273,-2.49451053104353,0.0126130983657134,0.0471065153296776
"7146",136.303578567218,1.60033917894457,0.641692644313122,2.49393411803497,0.012633599098886,0.0471622807885899
"18039",2409.32463313019,0.790612103242387,0.317010839783714,2.4939592090346,0.0126327060974868,0.0471622807885899
"1765",733.455198793728,0.779896405628324,0.312756864125178,2.49361883010881,0.012644825119921,0.0471657344016843
"8725",66.3929961161548,-0.640006326616734,0.256660063095811,-2.49359529837652,0.0126456633357766,0.0471657344016843
"13180",556.143981001878,0.416725834076893,0.16711328343819,2.49367270813649,0.0126429061341884,0.0471657344016843
"14895",26.8795641132495,0.416996242999885,0.167225598330452,2.49361489606314,0.0126449652498036,0.0471657344016843
"15487",1.74248229421147,1.37572170179247,0.551722654309065,2.49350228968813,0.012648976848152,0.0471677060495706
"5751",127.555555920802,0.532364701764677,0.213544122545312,2.49299627364698,0.0126670175619868,0.0472159089963542
"10218",1181.05103400947,0.683740827960347,0.274266103812106,2.49298334156803,0.0126674789206727,0.0472159089963542
"5877",57.5055893221402,-0.927296057615717,0.37202255266733,-2.4925802238794,0.0126818678156247,0.0472591408565975
"20430",325.792887341919,-0.460019044898459,0.184566370753954,-2.49243154654491,0.012687178359611,0.047268530549215
"1689",390.002567833439,-0.179250834848163,0.07192201410164,-2.49229442594372,0.012692077858161,0.0472763850195014
"593",488.372971691489,0.391736514424342,0.157185946267772,2.49218536215066,0.0126959760459422,0.0472805070998511
"15756",5.08104088522076,-1.80616589807445,0.724830276718639,-2.49184665167562,0.0127080890848662,0.0473152131963902
"1343",1.25658352695683,1.85873149750546,0.74596252293488,2.49172235917772,0.0127125366255223,0.0473213698519716
"3549",131.183243122207,-0.361944604215356,0.145271934809606,-2.49149709948947,0.012720600571752,0.0473407107313141
"7877",601.099070022184,0.530506743894441,0.212940061711649,2.49134305508385,0.0127261177280317,0.0473407107313141
"18592",60.2094353447922,-0.562976466453992,0.22596794258598,-2.49139970922991,0.0127240883930619,0.0473407107313141
"2059",265.021802140997,-0.367350487602434,0.14746403844991,-2.49111913293501,0.0127341413578716,0.0473601563852155
"18911",1.05768045071119,1.6975801783324,0.681616405625532,2.49052130248317,0.0127555848935883,0.0474294931597597
"17335",48.244412296836,1.10061839218332,0.442053200045791,2.48978718414278,0.0127819606409849,0.0475171350694384
"8696",563.305063902233,0.515800470933144,0.207173606748863,2.48970165180549,0.0127850368239579,0.0475181410329988
"13199",487.431949731332,-0.714213844648114,0.286896031951581,-2.48945180520535,0.0127940263456931,0.0475411198369906
"8794",415.606686985393,0.466575525850954,0.187454143051404,2.48901154306847,0.0128098806628758,0.0475895917497537
"16445",326.254384126263,0.402643108743048,0.161776914187322,2.48887865593002,0.0128146694874126,0.0475969423483132
"1003",182.419328206597,0.774881912032944,0.311435497928812,2.48809759062876,0.0128428485986787,0.0476911481508049
"9595",640.911057400383,0.347530495817766,0.13969420333181,2.48779467958516,0.012853791706753,0.0477213218187803
"11483",9.35633554283086,-1.13016425798432,0.45431346956014,-2.48763097224154,0.0128597093096135,0.047732828528802
"16449",236.536618710488,0.232772787278286,0.0935801235306789,2.48741696950181,0.0128674485978312,0.0477510904692084
"356",204.040923627277,-0.237444075912479,0.095473731034116,-2.48700949822137,0.0128821959610302,0.0477893368634057
"7140",1.36846072462129,1.52566244504545,0.613460788837238,2.48697630363175,0.0128833980113545,0.0477893368634057
"3303",405.074437588288,0.392677068402188,0.157946438168707,2.48614070032247,0.01291368978553,0.0478912117139308
"4058",51.2351707827049,1.91479772648305,0.770402443983161,2.4854512617887,0.0129387303094012,0.047973571639739
"1513",298.832868079399,0.30858395248434,0.124174635745291,2.48508039208032,0.0129522181201802,0.0480025641797577
"12199",156.304143753763,0.680060307101795,0.273651420858394,2.48513347735806,0.0129502867493144,0.0480025641797577
"7881",140.893901518121,-0.454718786978576,0.183039524234455,-2.48426556439323,0.0129818955123667,0.0481020267540919
"18085",595.03340958817,-0.221068974576171,0.089001450285105,-2.48388058697925,0.0129959379474729,0.0481435260315724
"4020",70.5433632657243,0.798365328697718,0.32154255301905,2.48292277709948,0.0130309333322967,0.0482626105071308
"5693",154.466875541822,0.765237352107549,0.308251876183412,2.48250671360789,0.0130461609434595,0.0483084451026176
"8113",32.1177380878881,-0.814937251101553,0.32829897263946,-2.4823021666794,0.0130536529764084,0.0483256219587823
"17824",1361.49805407177,0.392343199098942,0.158071329304228,2.48206427329923,0.0130623711911158,0.0483473297342501
"2607",2015.82183580579,-0.22276407548011,0.0897554268168947,-2.48190090984202,0.0130683610471529,0.0483589318452324
"7932",544.50040817641,-0.231704649708029,0.0934132552829244,-2.48042581329873,0.0131225567716296,0.0485488737529688
"14835",117.391587661964,-0.484479759937862,0.195405253600697,-2.47935892720611,0.0131618784232258,0.0486837158449826
"8737",89.1385494541082,0.507438023481987,0.204671536950826,2.47927987956578,0.0131647959813559,0.0486838754445905
"11463",111.016063953138,-0.298523200464372,0.12041652932911,-2.47908822922873,0.0131718719505162,0.0486994095668833
"5395",944.059989566579,-0.282486971129512,0.113962899348422,-2.47876258628569,0.0131839028054689,0.0487332522514679
"11893",2639.74429432325,-0.372890756831075,0.150459828336235,-2.47834096950962,0.0131994938396254,0.0487802372161763
"7498",149.356357902819,-0.545327036135473,0.220077955257942,-2.47788123756568,0.0132165129178099,0.0488243979284058
"10447",5.45756556769034,-0.897776861929192,0.362319087168896,-2.47786245252569,0.0132172087442723,0.0488243979284058
"1669",387.614832739294,0.406575411677697,0.16410775547074,2.47749053974594,0.0132309916296296,0.0488540015764196
"2846",250.692876346991,0.526956081654301,0.212697395428457,2.47749193445836,0.0132309399186176,0.0488540015764196
"9433",139.1006999816,-0.676045238457462,0.272886030643468,-2.47739042142737,0.0132347041301873,0.0488570583812081
"5301",359.765193667789,-0.408215449998065,0.164792318166424,-2.47715096516701,0.0132435871750386,0.048860822406768
"5377",5.03950124764871,1.02857978369559,0.415230500995556,2.47712964541254,0.013244378323757,0.048860822406768
"17582",25.5535355562593,-0.53698167463072,0.216772822388486,-2.47716327496246,0.0132431303933589,0.048860822406768
"17546",28.6971741976875,0.559398879956196,0.225841160246213,2.47695716470079,0.0132507803980921,0.0488737952096007
"13366",1446.5949927739,1.97680159880692,0.798108062234938,2.47685957872834,0.0132544037693044,0.0488765157066642
"9052",0.939416013660361,2.72512719634863,1.10030176274756,2.47670892532583,0.0132599992563467,0.0488865057476586
"13656",81.0152388490469,-0.29509969099114,0.119157601276334,-2.47654944233716,0.0132659249624775,0.0488977086157739
"20064",27.7870091513907,7.45241498641916,3.00965637719171,2.47616805788738,0.0132801050723538,0.0489393254156781
"11746",198.711654372581,1.30126671492237,0.525560503520349,2.47595986800022,0.0132878513534109,0.0489572195720515
"15631",11.4065423551932,1.41143861659603,0.570080200515496,2.47585973924323,0.0132915783432692,0.0489603006524467
"10237",65.6543087816746,-0.536088755509444,0.216536620757982,-2.47574176429316,0.0132959707894282,0.048965831106881
"9",14.3693331821664,-0.481869984994868,0.194650843434858,-2.47556073475803,0.0133027133805816,0.0489800122884589
"15441",1606.2179501842,0.313205974808474,0.126562060254205,2.47472247353897,0.0133339745141313,0.0490844438917284
"9481",279.129418610286,-0.294316561148413,0.11897506499641,-2.47376676076868,0.0133696949532017,0.0492052419431504
"8221",91.951327367644,-0.652168774612039,0.263773289948868,-2.47245949253793,0.0134186919821178,0.0493533954617
"15017",600.746126091806,0.4011408240285,0.162240373925437,2.47250924244576,0.01341682443142,0.0493533954617
"15076",3.21670830131566,1.52202406540066,0.615566644640815,2.47255772977883,0.0134150044972724,0.0493533954617
"3633",48.3461705332968,-0.711055852921983,0.28762580181803,-2.47215600418158,0.0134300895399918,0.0493631568009636
"20024",389.60695516254,-0.421802244682774,0.170615244288332,-2.47224242149165,0.0134268432520275,0.0493631568009636
"20628",13.6933528672104,-0.766524196254022,0.310053715567904,-2.47223031934977,0.0134272978302667,0.0493631568009636
"3184",1.38989163841074,1.43212073847414,0.579378291250955,2.47182326314298,0.0134425955186427,0.0493876877004884
"4705",2.97639905289855,1.68102556261054,0.68006308641468,2.47186709026214,0.0134409477003872,0.0493876877004884
"12034",49.8606765984814,-0.261199499775474,0.105710847161131,-2.47088644912037,0.0134778607031427,0.0495065119776899
"11224",18.6576708812485,-1.12017173865783,0.45343286279141,-2.47042468814867,0.0134952731729165,0.04955972283818
"85",123.737630046939,-0.316505749329139,0.12813744850492,-2.47004878762656,0.0135094626188807,0.0495901782900585
"1305",6863.91985895782,2.27698507528008,0.921851892884075,2.47001182386943,0.0135108586337949,0.0495901782900585
"12689",29.4504957514758,-0.706121319526741,0.285882278406772,-2.46997233778173,0.0135123500506949,0.0495901782900585
"7629",73.0786363284996,-0.742483893086341,0.30066535483212,-2.46946939896323,0.0135313591285471,0.0496491831802865
"567",176.921472568444,0.879552672486128,0.356202459371425,2.46924929726267,0.013539685523447,0.0496689741630111
"14811",2351.86566919528,-0.474250483095231,0.192093567807146,-2.46885144832834,0.0135547475409918,0.049713460177951
"8971",346.042034901782,-0.634934471438113,0.257209486283887,-2.46854997695273,0.0135661706925456,0.0497445838968705
"5173",32.8843735555101,-0.550176271494245,0.222882790839535,-2.46845559238509,0.0135697487971916,0.0497469340645095
"12761",1712.25670541584,-0.342047778716467,0.138655646987978,-2.46688675251808,0.0136293455058439,0.04995460394557
"13917",610.243751084461,-0.319583322514316,0.129565735104063,-2.46657283468996,0.0136412982631503,0.0499875959937205
"5152",0.870269082515861,1.65472333588687,0.670906894831579,2.46639786926361,0.0136479642769413,0.0500012050526833
"13230",10.5566885258319,1.42467605486122,0.577711072659439,2.46607019024728,0.0136604562720243,0.050036147897767
"10377",103.676531875511,-0.403119875788072,0.163495892251327,-2.46562693555868,0.0136773703897917,0.0500764807030366
"14353",393.088509174321,-0.523763935508092,0.212426294604444,-2.46562666115974,0.0136773808662837,0.0500764807030366
"4491",41.5854001647785,1.81534849484962,0.736317162373062,2.46544368054517,0.0136843686052081,0.0500912364526494
"9787",2.15931895587761,-1.5358518294721,0.623024769270754,-2.46515372297285,0.0136954480816828,0.0501209602764608
"17711",1.44842058811717,1.91805216142429,0.778320973369729,2.464345979423,0.0137263543026727,0.0502123677806408
"21186",326.223486930321,-0.387391083566276,0.157193646738409,-2.46441946989718,0.0137235398344467,0.0502123677806408
"10329",90.5188150667154,-0.832735898286401,0.338032972428882,-2.46347535952753,0.0137597352866344,0.0503236097062679
"18345",3.89357536012594,4.59024921185373,1.86359994821369,2.46310868180352,0.0137738157493324,0.050364230860631
"6972",305.329017099488,-0.352788079889305,0.14323995119473,-2.46291678366813,0.0137811897285444,0.0503694454968398
"8245",2363.86590405108,-0.294939687772758,0.119750653102765,-2.4629484694305,0.0137799719144456,0.0503694454968398
"150",16.2271571937825,1.52209000082726,0.618130042025162,2.46241065365546,0.0138006552736319,0.050377805772075
"1618",3.36840763674452,0.835821371475422,0.339425544458152,2.46245866029235,0.0137988079171328,0.050377805772075
"5691",67.3855618030078,0.406051404342976,0.164901117401883,2.46239328599201,0.0138013236572255,0.050377805772075
"7463",736.013454796208,-0.296175087913407,0.1202680013197,-2.46262584115042,0.0137923762891361,0.050377805772075
"19217",19.980245936934,-0.458897610667442,0.186335621437042,-2.46274763315983,0.0137876924859959,0.050377805772075
"20194",5.87603575811109,1.20942589493452,0.491154185097937,2.46241594112316,0.0138004517944418,0.050377805772075
"7428",226.648628584533,-0.708556067359351,0.287798093826288,-2.46199013321829,0.0138168467730336,0.0504236013348138
"10552",30.3967272137856,0.501031688251782,0.203516968833037,2.46186689554532,0.013821595029244,0.0504293682309011
"16040",2.51419609844239,-0.773303006521316,0.31412166250521,-2.46179458097224,0.01382438192691,0.0504293682309011
"7510",30.4988749115943,1.01154408821934,0.410954125188181,2.46145257151548,0.0138375691939316,0.0504559591828346
"19898",281.63579904013,0.485108731658779,0.197082424115203,2.46145100881859,0.0138376294741847,0.0504559591828346
"9986",944.600875141224,-0.366257351461006,0.148817576136288,-2.46111622679289,0.0138505488708279,0.0504704703582642
"13137",98.8357603462626,0.733041984453444,0.297848467985809,2.46112390441562,0.0138502524684559,0.0504704703582642
"20440",7.61117780334223,3.31211825664056,1.34576113521242,2.46114869123321,0.0138492955865809,0.0504704703582642
"5260",333.128669623986,0.417772419679393,0.169756982417504,2.46100286262107,0.0138549260609986,0.0504755609152794
"7035",3030.22556031515,-0.599741967785135,0.243716345496951,-2.46081963260292,0.0138620034769571,0.0504904844923059
"11797",685.222577580065,1.11983725806211,0.455250627892693,2.45982583977033,0.0139004452089148,0.0506099432917745
"12382",173.363661717109,0.353856700171324,0.143854872158361,2.45981727877652,0.0139007767723525,0.0506099432917745
"111",432.78761781125,0.604258849436658,0.245672983694262,2.45960642619399,0.0139089452020458,0.050628799674844
"1638",197.990366011766,0.433363806515092,0.176208157423632,2.45938560876734,0.0139175042123426,0.0506381887957994
"7724",338.436902025914,1.19875358758704,0.487408933687123,2.45944114835725,0.0139153510283731,0.0506381887957994
"20500",1235.12174778422,-0.438933513651225,0.17853259671202,-2.45856231150462,0.013949456687614,0.0507435455150597
"1602",119.320967975562,-0.593055754209197,0.241244971710217,-2.45831343138448,0.0139591285570282,0.0507678248594346
"8980",1.81016518220133,1.32856121295886,0.540510524158858,2.4579747360634,0.0139723002946993,0.0508048196846979
"4180",0.406368651758164,1.82750129445877,0.743724265116615,2.45722962148105,0.0140013161535593,0.0508993972296273
"3854",172.512396917881,-0.465647085579889,0.189523258210299,-2.45693900567706,0.0140126475705966,0.0509296592066942
"17361",304.001456836784,-0.492281524970866,0.200404751318406,-2.45643639550603,0.0140322639780885,0.0509900139448368
"16324",559.740986376437,0.607893211738164,0.247477803202015,2.45635448461592,0.0140354631798213,0.050990699244237
"19658",4.64420867933487,1.10595313945711,0.450279306335431,2.45614915874735,0.0140434854421683,0.0510089026236339
"8277",1114.20464820634,-0.3328180463353,0.135523762697798,-2.4557910709537,0.0140574859312264,0.0510488077223803
"10662",1.02140540779774,2.66266466257738,1.08433297413301,2.45557843033073,0.0140658055662309,0.0510680704984466
"18922",49.4693463971923,-0.73149618643227,0.297908168387551,-2.45544185777633,0.0140711513043221,0.0510765301417281
"8446",85.5010637211555,-0.329064937340669,0.134046385976764,-2.45485870389457,0.0140939973573294,0.0511484965161961
"5393",55.707549561667,-0.491185592570566,0.200103988552387,-2.45465168447641,0.0141021155676093,0.0511669947233502
"7469",9.88428553274148,-0.751592285949063,0.306238107466528,-2.45427419914164,0.0141169291757975,0.0511988071628441
"11607",2684.73295966387,0.605512829218238,0.246716949893957,2.45428143254242,0.0141166451873883,0.0511988071628441
"871",134.817688561517,0.422067681339428,0.172011051826871,2.45372420467633,0.0141385371167597,0.0512558798644151
"5131",925.469099598137,0.250346353335122,0.10202728688399,2.45371959777562,0.0141387182338399,0.0512558798644151
"6826",16.632057935088,-0.574508403090558,0.234174928230005,-2.45333011280474,0.0141540379685906,0.051300436780231
"15761",484.044089534683,2.0027102373809,0.816355762839773,2.45323219182563,0.0141578918286582,0.0513034261664492
"13703",3.95962458041199,1.15715409040105,0.47172555459066,2.45302396518495,0.0141660900488159,0.0513221534025228
"16634",16.3095809403543,-0.381717322127071,0.155634038532698,-2.45265962205866,0.0141804449053746,0.0513631726608917
"9054",557.202848770544,-0.314584681168243,0.12829587510603,-2.45202490655492,0.0142054828964344,0.0514363017654265
"16917",77.3710771533891,1.86641658555408,0.761201388463092,2.45193534042611,0.014209019202181,0.0514363017654265
"20486",361.255103306735,0.572022791980162,0.233296152759704,2.45191695282412,0.0142097452890376,0.0514363017654265
"928",212.62090363764,0.389527265477642,0.158876059364451,2.45176817096208,0.0142156215689745,0.0514465774601966
"18747",95.6528400031602,-0.505151361453218,0.206066344616974,-2.45140157356685,0.0142301098296456,0.0514880090119006
"20784",43.7018484882698,0.600568716808409,0.245084328568781,2.45045744179382,0.0142674827674352,0.051612207525
"4073",366.456849378684,0.333398115801494,0.136066844589569,2.45025242414604,0.014275609712316,0.0516305790513552
"12173",297.464068903832,0.302536832893594,0.123486858747367,2.44995164637342,0.0142875400002338,0.0516626953424339
"311",12.8447628445377,7.37321779106975,3.00992681910881,2.44963357389959,0.0143001658466279,0.0516973124747782
"1223",58.5423763604328,-0.653711211814514,0.266948823344624,-2.44882597205004,0.0143322677306085,0.051769165824977
"3444",101.884051362734,-0.539457968843503,0.220279400702268,-2.44897147497074,0.0143264793513436,0.051769165824977
"10048",96.938759336934,0.408950317259783,0.166983857034912,2.4490410302014,0.0143237130422945,0.051769165824977
"12042",449.893558205525,0.331835911215812,0.135504924936363,2.44888450638715,0.014329938876849,0.051769165824977
"1773",631.032081786781,-0.497724684714766,0.203288069576466,-2.44837134688589,0.0143503668676013,0.0518234890483076
"2599",2044.39622520902,-0.446149332153861,0.182259268754115,-2.44788281662513,0.0143698382731769,0.0518827437290125
"10830",3.392201272053,2.19805097353575,0.89807208061196,2.44752177579996,0.0143842432887568,0.0519145565696416
"19893",150.556841684011,-0.475913004800643,0.194447960625762,-2.44750833729027,0.0143847797119518,0.0519145565696416
"11781",37.5845635302262,-0.598732362575285,0.24466779092403,-2.44712375222774,0.0144001386219276,0.0519589151767337
"14338",74.6269960350194,0.447393162265192,0.182893592296752,2.44619374931014,0.0144373393014941,0.0520820480829403
"17078",734.346864826758,-0.287023163078546,0.117352173006347,-2.44582742462742,0.0144520157612176,0.0521238907469639
"16743",559.490593150998,0.206671259873525,0.084510388533661,2.44551307193679,0.0144646204990326,0.0521582451335138
"10848",4.907083982638,2.5709297750762,1.05133438887636,2.44539682357765,0.0144692842153755,0.0521639563124341
"6213",349.136902892305,0.340810180122574,0.139390481526062,2.44500324836636,0.0144850837305638,0.0522098027547478
"9615",113.111954322282,-0.549352210506229,0.224709730579895,-2.44471927890504,0.0144964927254191,0.0522398079341325
"16044",44.581419021326,-0.430830220873908,0.176292538646116,-2.44383695522556,0.0145319922755545,0.0523565950161811
"12319",2281.79753169101,0.406330931011396,0.166285077741844,2.44358024501887,0.0145423351792174,0.0523827160634634
"19016",1.81295114943855,4.12972112356793,1.69035016166319,2.443115762183,0.014561065779485,0.0524167419993915
"20347",100.383624403282,-1.21717629292538,0.498182090141994,-2.44323575056353,0.0145562251262806,0.0524167419993915
"20999",50.0140076279747,1.57523293041363,0.644750385757439,2.44316710033928,0.0145589944868285,0.0524167419993915
"3665",853.627730750474,-0.362963990059349,0.148574033007584,-2.44298403100374,0.014566381803071,0.0524195481523807
"11299",35.7548608076376,0.513507103408774,0.210200192686638,2.44294306701374,0.0145680352573216,0.0524195481523807
"4080",102.788238578499,0.592610240817582,0.242618833835197,2.44255662864212,0.0145836414479637,0.052464557180153
"6789",672.985397114843,-0.286076498225186,0.117130665207395,-2.44237064408924,0.0145911576274985,0.0524726028026672
"19973",0.927352268338695,2.92175477718263,1.19628931290064,2.44234797191179,0.01459207410997,0.0524726028026672
"20516",453.227626022603,0.385789955546951,0.15797044043349,2.44216547404879,0.0145994531102582,0.0524879934893746
"11006",0.603081181132261,2.19239727947329,0.89790006194885,2.4416940953482,0.0146185277551921,0.0525454169332954
"14265",386.108617146076,-0.377054956100325,0.154430483007181,-2.44158373889689,0.014622996573184,0.0525503273838356
"18506",43.6229471498227,0.513010218280489,0.210149380618183,2.44116930904768,0.0146397894153696,0.0525995149189891
"14311",5.41654354450444,1.20229898260271,0.492568304888607,2.44087768268931,0.014651616405272,0.0526308434901572
"4768",83.4431109866214,-0.481805781314812,0.197399622571256,-2.44076343733075,0.0146562519538643,0.0526363314975826
"11420",1.17523412107954,1.23325492617334,0.50535974627828,2.44035053297308,0.0146730164859665,0.0526853678657652
"3575",135.966709253809,-0.773474844435306,0.317156083487934,-2.4387829359254,0.0147368172656746,0.0528808207687988
"13662",431.78099165958,-0.294569056322342,0.120784364192821,-2.43880123301464,0.0147360711710016,0.0528808207687988
"18474",272.391943101776,-0.49792786781655,0.204164405305189,-2.43885738590054,0.0147337816502342,0.0528808207687988
"19501",3.05036757362937,-1.12614587949592,0.461980557538241,-2.43764777785632,0.0147831704057934,0.0530359155185177
"14581",7.2892583476556,-0.705745725482395,0.289530163552118,-2.43755509555175,0.0147869606703943,0.0530382788806583
"13976",0.725943733958824,-1.34435830087054,0.551579801881974,-2.43728703676899,0.0147979278180834,0.053059869083162
"16237",29.5664244708016,-0.449868479484469,0.184579992172538,-2.43725484105532,0.0147992455304279,0.053059869083162
"8453",87.7899834248352,-1.1617074201252,0.476824680608984,-2.43634079226248,0.0148366990607634,0.0531716402861087
"11594",135.945998885517,-0.266039504197197,0.109194583314807,-2.43638004854331,0.0148350888033488,0.0531716402861087
"9142",280.089974510233,-0.435250935424564,0.178670451781661,-2.43605437320128,0.01484845237567,0.0532025043128249
"7513",3.01512502387278,-0.867519421915145,0.35616967480624,-2.43569142259819,0.0148633579764328,0.0532397259304676
"10920",1593.90392625624,-0.362464743818772,0.148816532894145,-2.43564835687039,0.0148651274679802,0.0532397259304676
"9895",51.7441357656016,-1.12048688892968,0.460122918463572,-2.43519034581277,0.0148839577874613,0.0532958970499433
"18038",488.911929163834,0.285290099077761,0.117159586659154,2.43505552736151,0.0148895046133978,0.0533044894603929
"1483",1.79453608397507,1.76607598182379,0.725331197388761,2.43485457151405,0.0148977759062632,0.0533228297811452
"16490",154.760856553046,0.289612621918947,0.118965900517519,2.43441709480692,0.0149157963401533,0.0533760495696547
"21134",10.6557323179982,1.65159396243735,0.678516356551814,2.43412549526539,0.0149278185014793,0.0534077866412241
"21600",2.32567534231838,-1.40543369630589,0.577410383692121,-2.43402913421674,0.0149317931825954,0.0534107246322319
"13988",622.411772826147,-0.250394747048335,0.102904255777531,-2.43327882949431,0.0149627735077852,0.0535102396328881
"9227",11.8376358120534,1.17643853728153,0.483513209023544,2.43310527060336,0.01496994786986,0.0535245951175466
"5349",1119.94871053275,0.213402276617496,0.0877132240857054,2.43295442439761,0.0149761858244924,0.0535355971526865
"12524",53.7968641757328,-0.477350720927314,0.196235014638877,-2.43254610705312,0.0149930824922947,0.0535846883671652
"20623",329.596447806442,0.485589279284315,0.199639131652889,2.4323351602661,0.015001818303833,0.0536045984413544
"9611",973.821315542143,0.422909255328661,0.173905537092728,2.43183318023487,0.0150226245311857,0.0536563036028452
"19575",229.558391622483,-0.355900934409057,0.146348031497795,-2.4318805710374,0.0150206591761938,0.0536563036028452
"14843",2717.6383653493,-0.287685195034101,0.118304989078596,-2.43172496168338,0.0150271133371402,0.0536610201541521
"5561",183.106084704261,-0.540622897427471,0.22236867261789,-2.43120081197974,0.0150488713077683,0.0537085909988336
"8743",1760.39620317744,-0.401234211579463,0.165042347054228,-2.43109855586111,0.0150531192933497,0.0537085909988336
"12177",689.608214347106,-0.297960738286521,0.122560475110042,-2.43113236970561,0.0150517144612832,0.0537085909988336
"17432",455.357402493359,-0.275493723282794,0.113313014030571,-2.43126286631531,0.0150462939238438,0.0537085909988336
"3974",1790.90922402047,-0.525054701122736,0.216011360554641,-2.43068095943926,0.0150704783027299,0.0537478818726757
"8695",556.046124937806,0.236362963930319,0.0972405551424883,2.4307035637957,0.0150695382141153,0.0537478818726757
"302",1872.60172790919,-0.614389141579608,0.252812637006775,-2.43021531223197,0.0150898555179514,0.0538056595594827
"19880",157.826988701802,-0.544037549181438,0.223896435499385,-2.42986248516195,0.0151045525004201,0.0538467282045077
"2248",196.042056950274,-0.768935177014126,0.3164781492132,-2.42966277111322,0.0151128771590373,0.0538650674332101
"12383",250.005024269869,-0.360173184563969,0.148281210123089,-2.42898735628734,0.0151410603480795,0.0539428142859532
"19725",74.8548168523724,0.397098701716851,0.163480334566327,2.42903039543108,0.0151392630641282,0.0539428142859532
"16236",315.04797034064,-0.180185451572649,0.0741884823007558,-2.42875236134616,0.015150876883485,0.0539664357046447
"15870",326.268986192185,0.458338566014982,0.188754650411715,2.42822396701351,0.0151729701785033,0.0540337670128913
"427",89.7516337263051,0.282890741339018,0.116529877954195,2.42762411070417,0.015198085831914,0.0541118309302348
"14041",177.032607100006,-0.396846637198141,0.163509919611093,-2.42704930772419,0.0152221868552898,0.0541862502665077
"9082",34.986314819657,-1.45127809138284,0.598142092112247,-2.42630991953413,0.0152532382851993,0.0542739699236179
"13544",26.3858393229494,0.681734358102807,0.280974028271568,2.42632517423957,0.0152525970838557,0.0542739699236179
"8351",300.123643357484,0.499403153825433,0.205840619472222,2.42616425808428,0.015259362071235,0.0542843552616061
"13570",83.7659329885096,0.70313903317902,0.289827629464259,2.42605935976069,0.0152637734660724,0.0542886457780068
"725",185.925552690656,-0.325848447623777,0.134316512005662,-2.4259746084684,0.0152673384175383,0.054289924580694
